PC,"Inst Name",Jump?,Jump Addr
0x3599,"NOP",0,0x0
0x359A,"LD HL,$C8AD",1,0xC8AD
0x359B,"XOR L",0,0x0
0x359D,"LD (HL),$00",0,0x0
0x359E,"NOP",0,0x0
0x359F,"LD HL,$C8AE",1,0xC8AE
0x35A0,"XOR (HL)",0,0x0
0x35A2,"XOR A",0,0x0
0x35A3,"LD (HL+),A",0,0x0
0x35A4,"LD (HL),A",0,0x0
0x35A5,"LD HL,$C8EE",1,0xC8EE
0x35A6,"XOR $C8",0,0x0
0x35A8,"LD (HL),$00",0,0x0
0x35A9,"NOP",0,0x0
0x35AA,"LD HL,$C8EF",1,0xC8EF
0x35AB,"RST $28",0,0x0
0x35AD,"LD (HL),$00",0,0x0
0x35AE,"NOP",0,0x0
0x35AF,"LD HL,$C8F0",1,0xC8F0
0x35B0,"LD A,($FF00+$C8)  [HIRAM]",0,0x0
0x35B2,"LD (HL),$00",0,0x0
0x35B3,"NOP",0,0x0
0x35B4,"LD HL,$C8F1",1,0xC8F1
0x35B5,"POP AF",0,0x0
0x35B7,"LD (HL),$00",0,0x0
0x35B8,"NOP",0,0x0
0x35B9,"LD HL,$C8F2",1,0xC8F2
0x35BA,"LD A,($FF00+C)",0,0x0
0x35BC,"LD (HL),$00",0,0x0
0x35BD,"NOP",0,0x0
0x35BE,"LD HL,$C8F5",1,0xC8F5
0x35BF,"PUSH AF",0,0x0
0x35C1,"LD (HL),$00",0,0x0
0x35C2,"NOP",0,0x0
0x35C3,"LD HL,$C91A",1,0xC91A
0x35C4,"LD A,(DE)",0,0x0
0x35C6,"LD (HL),$00",0,0x0
0x35C7,"NOP",0,0x0
0x35C8,"LD HL,$C922",1,0xC922
0x35C9,"LD (HL+),A",0,0x0
0x35CB,"LD (HL),$00",0,0x0
0x35CC,"NOP",0,0x0
0x35CD,"LD HL,$C923",1,0xC923
0x35CE,"INC HL",0,0x0
0x35D0,"XOR A",0,0x0
0x35D1,"LD (HL+),A",0,0x0
0x35D2,"LD (HL),A",0,0x0
0x35D3,"LD HL,$C933",1,0xC933
0x35D4,"INC SP",0,0x0
0x35D6,"LD (HL),$00",0,0x0
0x35D7,"NOP",0,0x0
0x35D8,"LD HL,$C93B",1,0xC93B
0x35D9,"DEC SP",0,0x0
0x35DB,"XOR A",0,0x0
0x35DC,"LD (HL+),A",0,0x0
0x35DD,"LD (HL),A",0,0x0
0x35DE,"LD HL,$C94B",1,0xC94B
0x35DF,"LD C,E",0,0x0
0x35E1,"XOR A",0,0x0
0x35E2,"LD (HL+),A",0,0x0
0x35E3,"LD (HL),A",0,0x0
0x35E4,"LD HL,$CA6B",1,0xCA6B
0x35E5,"LD L,E",0,0x0
0x35E7,"LD (HL),$00",0,0x0
0x35E8,"NOP",0,0x0
0x35E9,"LD HL,$CA6E",1,0xCA6E
0x35EA,"LD L,(HL)",0,0x0
0x35EC,"LD (HL),$00",0,0x0
0x35ED,"NOP",0,0x0
0x35EE,"LD HL,$CA6F",1,0xCA6F
0x35EF,"LD L,A",0,0x0
0x35F1,"LD (HL),$00",0,0x0
0x35F2,"NOP",0,0x0
0x35F3,"LD HL,$CA70",1,0xCA70
0x35F4,"LD (HL),B",0,0x0
0x35F6,"LD (HL),$00",0,0x0
0x35F7,"NOP",0,0x0
0x35F8,"LD HL,$CA73",1,0xCA73
0x35F9,"LD (HL),E",0,0x0
0x35FB,"LD (HL),$05",0,0x0
0x35FC,"DEC B",0,0x0
0x35FD,"LD HL,$CA74",1,0xCA74
0x35FE,"LD (HL),H",0,0x0
0x3600,"LD (HL),$00",0,0x0
0x3601,"NOP",0,0x0
0x3602,"INC HL",0,0x0
0x3603,"LD (HL),$00",0,0x0
0x3604,"NOP",0,0x0
0x3605,"LD HL,$CA76",1,0xCA76
0x3606,"HALT",0,0x0
0x3608,"LD (HL),$00",0,0x0
0x3609,"NOP",0,0x0
0x360A,"INC HL",0,0x0
0x360B,"LD (HL),$00",0,0x0
0x360C,"NOP",0,0x0
0x360D,"LD HL,$CA78",1,0xCA78
0x360E,"LD A,B",0,0x0
0x3610,"LD (HL),$00",0,0x0
0x3611,"NOP",0,0x0
0x3612,"INC HL",0,0x0
0x3613,"LD (HL),$00",0,0x0
0x3614,"NOP",0,0x0
0x3615,"LD HL,$CA7A",1,0xCA7A
0x3616,"LD A,D",0,0x0
0x3618,"LD (HL),$00",0,0x0
0x3619,"NOP",0,0x0
0x361A,"INC HL",0,0x0
0x361B,"LD (HL),$00",0,0x0
0x361C,"NOP",0,0x0
0x361D,"LD HL,$CA7C",1,0xCA7C
0x361E,"LD A,H",0,0x0
0x3620,"LD (HL),$00",0,0x0
0x3621,"NOP",0,0x0
0x3622,"INC HL",0,0x0
0x3623,"LD (HL),$00",0,0x0
0x3624,"NOP",0,0x0
0x3625,"LD HL,$CA7E",1,0xCA7E
0x3626,"LD A,(HL)",0,0x0
0x3628,"LD (HL),$00",0,0x0
0x3629,"NOP",0,0x0
0x362A,"INC HL",0,0x0
0x362B,"LD (HL),$00",0,0x0
0x362C,"NOP",0,0x0
0x362D,"LD HL,$CA80",1,0xCA80
0x362E,"ADD A,B",0,0x0
0x3630,"LD (HL),$00",0,0x0
0x3631,"NOP",0,0x0
0x3632,"INC HL",0,0x0
0x3633,"LD (HL),$00",0,0x0
0x3634,"NOP",0,0x0
0x3635,"LD HL,$CA82",1,0xCA82
0x3636,"ADD A,D",0,0x0
0x3638,"LD (HL),$00",0,0x0
0x3639,"NOP",0,0x0
0x363A,"INC HL",0,0x0
0x363B,"LD (HL),$00",0,0x0
0x363C,"NOP",0,0x0
0x363D,"LD HL,$CA89",1,0xCA89
0x363E,"ADC A,C",0,0x0
0x3640,"LD (HL),$00",0,0x0
0x3641,"NOP",0,0x0
0x3642,"INC HL",0,0x0
0x3643,"LD (HL),$00",0,0x0
0x3644,"NOP",0,0x0
0x3645,"LD HL,$CA8B",1,0xCA8B
0x3646,"ADC A,E",0,0x0
0x3648,"LD (HL),$00",0,0x0
0x3649,"NOP",0,0x0
0x364A,"INC HL",0,0x0
0x364B,"LD (HL),$00",0,0x0
0x364C,"NOP",0,0x0
0x364D,"LD HL,$CA8D",1,0xCA8D
0x364E,"ADC A,L",0,0x0
0x3650,"LD (HL),$00",0,0x0
0x3651,"NOP",0,0x0
0x3652,"INC HL",0,0x0
0x3653,"LD (HL),$00",0,0x0
0x3654,"NOP",0,0x0
0x3655,"LD HL,$CA8F",1,0xCA8F
0x3656,"ADC A,A",0,0x0
0x3658,"LD (HL),$00",0,0x0
0x3659,"NOP",0,0x0
0x365A,"INC HL",0,0x0
0x365B,"LD (HL),$00",0,0x0
0x365C,"NOP",0,0x0
0x365D,"LD HL,$CA96",1,0xCA96
0x365E,"SUB (HL)",0,0x0
0x3660,"LD (HL),$00",0,0x0
0x3661,"NOP",0,0x0
0x3662,"INC HL",0,0x0
0x3663,"LD (HL),$00",0,0x0
0x3664,"NOP",0,0x0
0x3665,"LD HL,$CAAB",1,0xCAAB
0x3666,"XOR E",0,0x0
0x3668,"LD (HL),$00",0,0x0
0x3669,"NOP",0,0x0
0x366A,"LD HL,$CAF7",1,0xCAF7
0x366B,"RST $30",0,0x0
0x366D,"LD (HL),$00",0,0x0
0x366E,"NOP",0,0x0
0x366F,"LD HL,$CB0B",1,0xCB0B
0x3670,"DEC BC",0,0x0
0x3672,"LD (HL),$00",0,0x0
0x3673,"NOP",0,0x0
0x3674,"LD HL,$CBF5",1,0xCBF5
0x3675,"PUSH AF",0,0x0
0x3677,"LD (HL),$00",0,0x0
0x3678,"NOP",0,0x0
0x3679,"LD HL,$CC01",1,0xCC01
0x367A,"LD BC,$36CC",1,0x36CC
0x367C,"LD (HL),$01",0,0x0
0x367D,"LD BC,$0221",1,0x221
0x367E,"LD HL,$CC02",1,0xCC02
0x367F,"LD (BC),A",0,0x0
0x3681,"LD (HL),$01",0,0x0
0x3682,"LD BC,$0321",1,0x321
0x3683,"LD HL,$CC03",1,0xCC03
0x3684,"INC BC",0,0x0
0x3686,"LD (HL),$01",0,0x0
0x3687,"LD BC,$0421",1,0x421
0x3688,"LD HL,$CC04",1,0xCC04
0x3689,"INC B",0,0x0
0x368B,"LD (HL),$30",0,0x0
0x368C,"JR NC,$36AF  [+33]",1,0x36AF
0x368D,"LD HL,$CC05",1,0xCC05
0x368E,"DEC B",0,0x0
0x3690,"LD (HL),$01",0,0x0
0x3691,"LD BC,$0621",1,0x621
0x3692,"LD HL,$CC06",1,0xCC06
0x3693,"LD B,$CC",0,0x0
0x3695,"LD (HL),$01",0,0x0
0x3696,"LD BC,$0721",1,0x721
0x3697,"LD HL,$CC07",1,0xCC07
0x3698,"RLCA",0,0x0
0x369A,"LD (HL),$00",0,0x0
0x369B,"NOP",0,0x0
0x369C,"LD HL,$CC08",1,0xCC08
0x369D,"LD ($36CC),SP",1,0x36CC
0x369F,"LD (HL),$00",0,0x0
0x36A0,"NOP",0,0x0
0x36A1,"LD HL,$CC09",1,0xCC09
0x36A2,"ADD HL,BC",0,0x0
0x36A4,"LD (HL),$00",0,0x0
0x36A5,"NOP",0,0x0
0x36A6,"LD HL,$CC0A",1,0xCC0A
0x36A7,"LD A,(BC)",0,0x0
0x36A9,"LD (HL),$00",0,0x0
0x36AA,"NOP",0,0x0
0x36AB,"LD HL,$CC0D",1,0xCC0D
0x36AC,"DEC C",0,0x0
0x36AE,"LD (HL),$02",0,0x0
0x36AF,"LD (BC),A",0,0x0
0x36B0,"LD HL,$CC0E",1,0xCC0E
0x36B1,"LD C,$CC",0,0x0
0x36B3,"LD (HL),$01",0,0x0
0x36B4,"LD BC,$0F21",1,0xF21
0x36B5,"LD HL,$CC0F",1,0xCC0F
0x36B6,"RRCA",0,0x0
0x36B8,"LD (HL),$01",0,0x0
0x36B9,"LD BC,$1021",1,0x1021
0x36BA,"LD HL,$CC10",1,0xCC10
0x36BB,"STOP",0,0x0
0x36BD,"LD (HL),$00",0,0x0
0x36BE,"NOP",0,0x0
0x36BF,"LD HL,$CC11",1,0xCC11
0x36C0,"LD DE,$36CC",1,0x36CC
0x36C2,"LD (HL),$00",0,0x0
0x36C3,"NOP",0,0x0
0x36C4,"LD HL,$CC12",1,0xCC12
0x36C5,"LD (DE),A",0,0x0
0x36C7,"LD (HL),$00",0,0x0
0x36C8,"NOP",0,0x0
0x36C9,"LD HL,$CC13",1,0xCC13
0x36CA,"INC DE",0,0x0
0x36CC,"LD (HL),$00",0,0x0
0x36CD,"NOP",0,0x0
0x36CE,"LD HL,$CC14",1,0xCC14
0x36CF,"INC D",0,0x0
0x36D1,"LD (HL),$00",0,0x0
0x36D2,"NOP",0,0x0
0x36D3,"LD HL,$CC15",1,0xCC15
0x36D4,"DEC D",0,0x0
0x36D6,"LD (HL),$00",0,0x0
0x36D7,"NOP",0,0x0
0x36D8,"LD HL,$CC16",1,0xCC16
0x36D9,"LD D,$CC",0,0x0
0x36DB,"LD (HL),$00",0,0x0
0x36DC,"NOP",0,0x0
0x36DD,"LD HL,$CC17",1,0xCC17
0x36DE,"RLA",0,0x0
0x36E0,"LD (HL),$00",0,0x0
0x36E1,"NOP",0,0x0
0x36E2,"LD HL,$CC18",1,0xCC18
0x36E3,"JR $36B1  [-52]",1,0x36B1
0x36E5,"LD (HL),$00",0,0x0
0x36E6,"NOP",0,0x0
0x36E7,"LD HL,$CC19",1,0xCC19
0x36E8,"ADD HL,DE",0,0x0
0x36EA,"LD (HL),$00",0,0x0
0x36EB,"NOP",0,0x0
0x36EC,"LD HL,$CC1A",1,0xCC1A
0x36ED,"LD A,(DE)",0,0x0
0x36EF,"LD (HL),$00",0,0x0
0x36F0,"NOP",0,0x0
0x36F1,"LD HL,$CC1B",1,0xCC1B
0x36F2,"DEC DE",0,0x0
0x36F4,"LD (HL),$00",0,0x0
0x36F5,"NOP",0,0x0
0x36F6,"LD HL,$CC1C",1,0xCC1C
0x36F7,"INC E",0,0x0
0x36F9,"LD (HL),$00",0,0x0
0x36FA,"NOP",0,0x0
0x36FB,"LD HL,$CC1D",1,0xCC1D
0x36FC,"DEC E",0,0x0
0x36FE,"LD (HL),$00",0,0x0
0x36FF,"NOP",0,0x0
0x3700,"LD HL,$CC1E",1,0xCC1E
0x3701,"LD E,$CC",0,0x0
0x3703,"LD (HL),$00",0,0x0
0x3704,"NOP",0,0x0
0x3705,"LD HL,$CC1F",1,0xCC1F
0x3706,"RRA",0,0x0
0x3708,"LD (HL),$00",0,0x0
0x3709,"NOP",0,0x0
0x370A,"LD HL,$CC20",1,0xCC20
0x370B,"JR NZ,$36D9  [-52]",1,0x36D9
0x370D,"LD (HL),$00",0,0x0
0x370E,"NOP",0,0x0
0x370F,"LD HL,$CC21",1,0xCC21
0x3710,"LD HL,$36CC",1,0x36CC
0x3712,"LD (HL),$00",0,0x0
0x3713,"NOP",0,0x0
0x3714,"LD HL,$CC22",1,0xCC22
0x3715,"LD (HL+),A",0,0x0
0x3717,"LD (HL),$00",0,0x0
0x3718,"NOP",0,0x0
0x3719,"LD HL,$CC23",1,0xCC23
0x371A,"INC HL",0,0x0
0x371C,"LD (HL),$00",0,0x0
0x371D,"NOP",0,0x0
0x371E,"LD HL,$CC24",1,0xCC24
0x371F,"INC H",0,0x0
0x3721,"LD (HL),$00",0,0x0
0x3722,"NOP",0,0x0
0x3723,"LD HL,$CC25",1,0xCC25
0x3724,"DEC H",0,0x0
0x3726,"LD (HL),$00",0,0x0
0x3727,"NOP",0,0x0
0x3728,"LD HL,$CC26",1,0xCC26
0x3729,"LD H,$CC",0,0x0
0x372B,"LD (HL),$00",0,0x0
0x372C,"NOP",0,0x0
0x372D,"LD HL,$CC27",1,0xCC27
0x372E,"DAA",0,0x0
0x3730,"LD (HL),$00",0,0x0
0x3731,"NOP",0,0x0
0x3732,"LD HL,$CC28",1,0xCC28
0x3733,"JR Z,$3701  [-52]",1,0x3701
0x3735,"LD (HL),$00",0,0x0
0x3736,"NOP",0,0x0
0x3737,"LD HL,$CC29",1,0xCC29
0x3738,"ADD HL,HL",0,0x0
0x373A,"LD (HL),$00",0,0x0
0x373B,"NOP",0,0x0
0x373C,"LD HL,$CC2A",1,0xCC2A
0x373D,"LD A,(HL+)",0,0x0
0x373F,"LD (HL),$00",0,0x0
0x3740,"NOP",0,0x0
0x3741,"LD HL,$CC2B",1,0xCC2B
0x3742,"DEC HL",0,0x0
0x3744,"LD (HL),$00",0,0x0
0x3745,"NOP",0,0x0
0x3746,"LD HL,$CC2C",1,0xCC2C
0x3747,"INC L",0,0x0
0x3749,"LD (HL),$00",0,0x0
0x374A,"NOP",0,0x0
0x374B,"LD HL,$CC2D",1,0xCC2D
0x374C,"DEC L",0,0x0
0x374E,"LD (HL),$00",0,0x0
0x374F,"NOP",0,0x0
0x3750,"LD HL,$CC2E",1,0xCC2E
0x3751,"LD L,$CC",0,0x0
0x3753,"LD (HL),$00",0,0x0
0x3754,"NOP",0,0x0
0x3755,"LD HL,$CC2F",1,0xCC2F
0x3756,"CPL",0,0x0
0x3758,"LD (HL),$00",0,0x0
0x3759,"NOP",0,0x0
0x375A,"LD HL,$CC30",1,0xCC30
0x375B,"JR NC,$3729  [-52]",1,0x3729
0x375D,"LD (HL),$00",0,0x0
0x375E,"NOP",0,0x0
0x375F,"LD HL,$CC31",1,0xCC31
0x3760,"LD SP,$36CC",1,0x36CC
0x3762,"LD (HL),$00",0,0x0
0x3763,"NOP",0,0x0
0x3764,"LD HL,$CC32",1,0xCC32
0x3765,"LD (HL-),A",0,0x0
0x3767,"LD (HL),$00",0,0x0
0x3768,"NOP",0,0x0
0x3769,"LD HL,$CC33",1,0xCC33
0x376A,"INC SP",0,0x0
0x376C,"LD (HL),$00",0,0x0
0x376D,"NOP",0,0x0
0x376E,"LD HL,$CC34",1,0xCC34
0x376F,"INC (HL)",0,0x0
0x3771,"LD (HL),$00",0,0x0
0x3772,"NOP",0,0x0
0x3773,"LD HL,$CC35",1,0xCC35
0x3774,"DEC (HL)",0,0x0
0x3776,"LD (HL),$00",0,0x0
0x3777,"NOP",0,0x0
0x3778,"LD HL,$CC36",1,0xCC36
0x3779,"LD (HL),$CC",0,0x0
0x377B,"LD (HL),$00",0,0x0
0x377C,"NOP",0,0x0
0x377D,"LD HL,$CC37",1,0xCC37
0x377E,"SCF",0,0x0
0x3780,"LD (HL),$00",0,0x0
0x3781,"NOP",0,0x0
0x3782,"LD HL,$CC38",1,0xCC38
0x3783,"JR C,$3751  [-52]",1,0x3751
0x3785,"LD (HL),$00",0,0x0
0x3786,"NOP",0,0x0
0x3787,"LD HL,$CC39",1,0xCC39
0x3788,"ADD HL,SP",0,0x0
0x378A,"LD (HL),$00",0,0x0
0x378B,"NOP",0,0x0
0x378C,"LD HL,$CC3A",1,0xCC3A
0x378D,"LD A,(HL-)",0,0x0
0x378F,"LD (HL),$00",0,0x0
0x3790,"NOP",0,0x0
0x3791,"LD HL,$CC3B",1,0xCC3B
0x3792,"DEC SP",0,0x0
0x3794,"LD (HL),$00",0,0x0
0x3795,"NOP",0,0x0
0x3796,"LD HL,$CC3C",1,0xCC3C
0x3797,"INC A",0,0x0
0x3799,"LD (HL),$00",0,0x0
0x379A,"NOP",0,0x0
0x379B,"LD HL,$CC3D",1,0xCC3D
0x379C,"DEC A",0,0x0
0x379E,"LD (HL),$00",0,0x0
0x379F,"NOP",0,0x0
0x37A0,"LD HL,$CC3E",1,0xCC3E
0x37A1,"LD A,$CC",0,0x0
0x37A3,"LD (HL),$00",0,0x0
0x37A4,"NOP",0,0x0
0x37A5,"LD HL,$CC3F",1,0xCC3F
0x37A6,"CCF",0,0x0
0x37A8,"LD (HL),$00",0,0x0
0x37A9,"NOP",0,0x0
0x37AA,"LD HL,$CC40",1,0xCC40
0x37AB,"LD B,B",0,0x0
0x37AD,"LD (HL),$00",0,0x0
0x37AE,"NOP",0,0x0
0x37AF,"LD HL,$CC41",1,0xCC41
0x37B0,"LD B,C",0,0x0
0x37B2,"LD (HL),$00",0,0x0
0x37B3,"NOP",0,0x0
0x37B4,"LD HL,$CC42",1,0xCC42
0x37B5,"LD B,D",0,0x0
0x37B7,"LD (HL),$00",0,0x0
0x37B8,"NOP",0,0x0
0x37B9,"LD HL,$CC43",1,0xCC43
0x37BA,"LD B,E",0,0x0
0x37BC,"LD (HL),$00",0,0x0
0x37BD,"NOP",0,0x0
0x37BE,"LD HL,$CC44",1,0xCC44
0x37BF,"LD B,H",0,0x0
0x37C1,"LD (HL),$00",0,0x0
0x37C2,"NOP",0,0x0
0x37C3,"LD HL,$CC45",1,0xCC45
0x37C4,"LD B,L",0,0x0
0x37C6,"LD (HL),$00",0,0x0
0x37C7,"NOP",0,0x0
0x37C8,"LD HL,$CC46",1,0xCC46
0x37C9,"LD B,(HL)",0,0x0
0x37CB,"LD (HL),$00",0,0x0
0x37CC,"NOP",0,0x0
0x37CD,"LD HL,$CC47",1,0xCC47
0x37CE,"LD B,A",0,0x0
0x37D0,"LD (HL),$00",0,0x0
0x37D1,"NOP",0,0x0
0x37D2,"LD HL,$CC48",1,0xCC48
0x37D3,"LD C,B",0,0x0
0x37D5,"LD (HL),$00",0,0x0
0x37D6,"NOP",0,0x0
0x37D7,"LD HL,$CC49",1,0xCC49
0x37D8,"LD C,C",0,0x0
0x37DA,"LD (HL),$00",0,0x0
0x37DB,"NOP",0,0x0
0x37DC,"LD HL,$CC4A",1,0xCC4A
0x37DD,"LD C,D",0,0x0
0x37DF,"LD (HL),$00",0,0x0
0x37E0,"NOP",0,0x0
0x37E1,"LD HL,$CC4B",1,0xCC4B
0x37E2,"LD C,E",0,0x0
0x37E4,"LD (HL),$00",0,0x0
0x37E5,"NOP",0,0x0
0x37E6,"LD HL,$CC4C",1,0xCC4C
0x37E7,"LD C,H",0,0x0
0x37E9,"LD (HL),$00",0,0x0
0x37EA,"NOP",0,0x0
0x37EB,"LD HL,$CC4D",1,0xCC4D
0x37EC,"LD C,L",0,0x0
0x37EE,"LD (HL),$00",0,0x0
0x37EF,"NOP",0,0x0
0x37F0,"LD HL,$CC4E",1,0xCC4E
0x37F1,"LD C,(HL)",0,0x0
0x37F3,"LD (HL),$00",0,0x0
0x37F4,"NOP",0,0x0
0x37F5,"LD HL,$CC4F",1,0xCC4F
0x37F6,"LD C,A",0,0x0
0x37F8,"LD (HL),$00",0,0x0
0x37F9,"NOP",0,0x0
0x37FA,"LD HL,$CC50",1,0xCC50
0x37FB,"LD D,B",0,0x0
0x37FD,"LD (HL),$00",0,0x0
0x37FE,"NOP",0,0x0
0x37FF,"LD HL,$CC51",1,0xCC51
0x3800,"LD D,C",0,0x0
0x3802,"LD (HL),$00",0,0x0
0x3803,"NOP",0,0x0
0x3804,"LD HL,$CC52",1,0xCC52
0x3805,"LD D,D",0,0x0
0x3807,"LD (HL),$00",0,0x0
0x3808,"NOP",0,0x0
0x3809,"LD HL,$CC53",1,0xCC53
0x380A,"LD D,E",0,0x0
0x380C,"LD (HL),$00",0,0x0
0x380D,"NOP",0,0x0
0x380E,"LD HL,$CC54",1,0xCC54
0x380F,"LD D,H",0,0x0
0x3811,"LD (HL),$00",0,0x0
0x3812,"NOP",0,0x0
0x3813,"LD HL,$CC55",1,0xCC55
0x3814,"LD D,L",0,0x0
0x3816,"LD (HL),$00",0,0x0
0x3817,"NOP",0,0x0
0x3818,"LD HL,$CC56",1,0xCC56
0x3819,"LD D,(HL)",0,0x0
0x381B,"LD (HL),$00",0,0x0
0x381C,"NOP",0,0x0
0x381D,"LD HL,$CC57",1,0xCC57
0x381E,"LD D,A",0,0x0
0x3820,"LD (HL),$00",0,0x0
0x3821,"NOP",0,0x0
0x3822,"LD HL,$CC58",1,0xCC58
0x3823,"LD E,B",0,0x0
0x3825,"LD (HL),$00",0,0x0
0x3826,"NOP",0,0x0
0x3827,"LD HL,$CC59",1,0xCC59
0x3828,"LD E,C",0,0x0
0x382A,"LD (HL),$00",0,0x0
0x382B,"NOP",0,0x0
0x382C,"LD HL,$CC5A",1,0xCC5A
0x382D,"LD E,D",0,0x0
0x382F,"LD (HL),$00",0,0x0
0x3830,"NOP",0,0x0
0x3831,"LD HL,$CC5B",1,0xCC5B
0x3832,"LD E,E",0,0x0
0x3834,"LD (HL),$00",0,0x0
0x3835,"NOP",0,0x0
0x3836,"LD HL,$CC5C",1,0xCC5C
0x3837,"LD E,H",0,0x0
0x3839,"LD (HL),$00",0,0x0
0x383A,"NOP",0,0x0
0x383B,"LD HL,$CC5D",1,0xCC5D
0x383C,"LD E,L",0,0x0
0x383E,"LD (HL),$00",0,0x0
0x383F,"NOP",0,0x0
0x3840,"LD HL,$CC5E",1,0xCC5E
0x3841,"LD E,(HL)",0,0x0
0x3843,"LD (HL),$00",0,0x0
0x3844,"NOP",0,0x0
0x3845,"LD HL,$CC5F",1,0xCC5F
0x3846,"LD E,A",0,0x0
0x3848,"LD (HL),$00",0,0x0
0x3849,"NOP",0,0x0
0x384A,"LD HL,$CC60",1,0xCC60
0x384B,"LD H,B",0,0x0
0x384D,"LD (HL),$00",0,0x0
0x384E,"NOP",0,0x0
0x384F,"LD HL,$CC61",1,0xCC61
0x3850,"LD H,C",0,0x0
0x3852,"LD (HL),$00",0,0x0
0x3853,"NOP",0,0x0
0x3854,"LD HL,$CC62",1,0xCC62
0x3855,"LD H,D",0,0x0
0x3857,"LD (HL),$00",0,0x0
0x3858,"NOP",0,0x0
0x3859,"LD HL,$CC63",1,0xCC63
0x385A,"LD H,E",0,0x0
0x385C,"LD (HL),$00",0,0x0
0x385D,"NOP",0,0x0
0x385E,"LD HL,$CC64",1,0xCC64
0x385F,"LD H,H",0,0x0
0x3861,"LD (HL),$00",0,0x0
0x3862,"NOP",0,0x0
0x3863,"LD HL,$CC65",1,0xCC65
0x3864,"LD H,L",0,0x0
0x3866,"LD (HL),$00",0,0x0
0x3867,"NOP",0,0x0
0x3868,"LD HL,$CC66",1,0xCC66
0x3869,"LD H,(HL)",0,0x0
0x386B,"LD (HL),$00",0,0x0
0x386C,"NOP",0,0x0
0x386D,"LD HL,$CC67",1,0xCC67
0x386E,"LD H,A",0,0x0
0x3870,"LD (HL),$00",0,0x0
0x3871,"NOP",0,0x0
0x3872,"LD HL,$CC68",1,0xCC68
0x3873,"LD L,B",0,0x0
0x3875,"LD (HL),$00",0,0x0
0x3876,"NOP",0,0x0
0x3877,"LD HL,$CC69",1,0xCC69
0x3878,"LD L,C",0,0x0
0x387A,"LD (HL),$00",0,0x0
0x387B,"NOP",0,0x0
0x387C,"LD HL,$CC6A",1,0xCC6A
0x387D,"LD L,D",0,0x0
0x387F,"LD (HL),$00",0,0x0
0x3880,"NOP",0,0x0
0x3881,"LD HL,$CC6B",1,0xCC6B
0x3882,"LD L,E",0,0x0
0x3884,"LD (HL),$00",0,0x0
0x3885,"NOP",0,0x0
0x3886,"LD HL,$CC6C",1,0xCC6C
0x3887,"LD L,H",0,0x0
0x3889,"LD (HL),$00",0,0x0
0x388A,"NOP",0,0x0
0x388B,"LD HL,$CC6D",1,0xCC6D
0x388C,"LD L,L",0,0x0
0x388E,"LD (HL),$00",0,0x0
0x388F,"NOP",0,0x0
0x3890,"LD HL,$CC6E",1,0xCC6E
0x3891,"LD L,(HL)",0,0x0
0x3893,"LD (HL),$00",0,0x0
0x3894,"NOP",0,0x0
0x3895,"LD HL,$CC6F",1,0xCC6F
0x3896,"LD L,A",0,0x0
0x3898,"LD (HL),$00",0,0x0
0x3899,"NOP",0,0x0
0x389A,"LD HL,$CC70",1,0xCC70
0x389B,"LD (HL),B",0,0x0
0x389D,"LD (HL),$00",0,0x0
0x389E,"NOP",0,0x0
0x389F,"LD HL,$CC71",1,0xCC71
0x38A0,"LD (HL),C",0,0x0
0x38A2,"LD (HL),$00",0,0x0
0x38A3,"NOP",0,0x0
0x38A4,"LD HL,$CC72",1,0xCC72
0x38A5,"LD (HL),D",0,0x0
0x38A7,"LD (HL),$00",0,0x0
0x38A8,"NOP",0,0x0
0x38A9,"LD HL,$CC73",1,0xCC73
0x38AA,"LD (HL),E",0,0x0
0x38AC,"LD (HL),$00",0,0x0
0x38AD,"NOP",0,0x0
0x38AE,"LD HL,$CC74",1,0xCC74
0x38AF,"LD (HL),H",0,0x0
0x38B1,"LD (HL),$00",0,0x0
0x38B2,"NOP",0,0x0
0x38B3,"LD HL,$CC75",1,0xCC75
0x38B4,"LD (HL),L",0,0x0
0x38B6,"LD (HL),$00",0,0x0
0x38B7,"NOP",0,0x0
0x38B8,"LD HL,$CC76",1,0xCC76
0x38B9,"HALT",0,0x0
0x38BB,"LD (HL),$00",0,0x0
0x38BC,"NOP",0,0x0
0x38BD,"LD HL,$CC77",1,0xCC77
0x38BE,"LD (HL),A",0,0x0
0x38C0,"LD (HL),$00",0,0x0
0x38C1,"NOP",0,0x0
0x38C2,"LD HL,$CC78",1,0xCC78
0x38C3,"LD A,B",0,0x0
0x38C5,"LD (HL),$00",0,0x0
0x38C6,"NOP",0,0x0
0x38C7,"LD HL,$CC79",1,0xCC79
0x38C8,"LD A,C",0,0x0
0x38CA,"LD (HL),$00",0,0x0
0x38CB,"NOP",0,0x0
0x38CC,"LD HL,$CC7A",1,0xCC7A
0x38CD,"LD A,D",0,0x0
0x38CF,"LD (HL),$00",0,0x0
0x38D0,"NOP",0,0x0
0x38D1,"LD HL,$CC7B",1,0xCC7B
0x38D2,"LD A,E",0,0x0
0x38D4,"LD (HL),$00",0,0x0
0x38D5,"NOP",0,0x0
0x38D6,"LD HL,$CC7C",1,0xCC7C
0x38D7,"LD A,H",0,0x0
0x38D9,"LD (HL),$00",0,0x0
0x38DA,"NOP",0,0x0
0x38DB,"LD HL,$CC7D",1,0xCC7D
0x38DC,"LD A,L",0,0x0
0x38DE,"LD (HL),$00",0,0x0
