PC,"Inst Name",Jump?,Jump Addr
0x4525,"ADD HL,BC",0,0x0
0x4526,"ADD HL,HL",0,0x0
0x4527,"ADD HL,BC",0,0x0
0x4528,"ADD HL,HL",0,0x0
0x4529,"ADD HL,BC",0,0x0
0x452A,"ADD HL,HL",0,0x0
0x452B,"LD C,L",0,0x0
0x452C,"LD B,H",0,0x0
0x452D,"LD HL,$C0AC",1,0xC0AC
0x4530,"ADD HL,BC",0,0x0
0x4531,"LD A,L",0,0x0
0x4532,"LD D,H",0,0x0
0x4533,"LD HL,(SP+1)",0,0x0
0x4535,"LD (HL+),A",0,0x0
0x4536,"LD (HL),D",0,0x0
0x4537,"DEC HL",0,0x0
0x4538,"LD E,(HL)",0,0x0
0x4539,"INC HL",0,0x0
0x453A,"LD D,(HL)",0,0x0
0x453B,"LD HL,$0012",1,0x12
0x453E,"ADD HL,DE",0,0x0
0x453F,"LD C,L",0,0x0
0x4540,"LD B,H",0,0x0
0x4541,"LD A,(BC)",0,0x0
0x4542,"OR A",0,0x0
0x4543,"JP Z,$45AF",1,0x45AF
0x4546,"LD HL,(SP+9)",0,0x0
0x4548,"LD A,(HL)",0,0x0
0x4549,"OR A",0,0x0
0x454A,"JR NZ,$455C  [+16]",1,0x455C
0x455C,"LD HL,(SP+1)",0,0x0
0x455E,"LD E,(HL)",0,0x0
0x455F,"INC HL",0,0x0
0x4560,"LD D,(HL)",0,0x0
0x4561,"LD A,(DE)",0,0x0
0x4562,"LD C,A",0,0x0
0x4563,"INC DE",0,0x0
0x4564,"LD A,(DE)",0,0x0
0x4565,"LD B,A",0,0x0
0x4566,"SRA B",0,0x0
0x4568,"RR C",0,0x0
0x456A,"SRA B",0,0x0
0x456C,"RR C",0,0x0
0x456E,"SRA B",0,0x0
0x4570,"RR C",0,0x0
0x4572,"INC HL",0,0x0
0x4573,"LD (HL),C",0,0x0
0x4574,"DEC HL",0,0x0
0x4575,"DEC HL",0,0x0
0x4576,"LD C,(HL)",0,0x0
0x4577,"INC HL",0,0x0
0x4578,"LD B,(HL)",0,0x0
0x4579,"INC BC",0,0x0
0x457A,"INC BC",0,0x0
0x457B,"LD L,C",0,0x0
0x457C,"LD H,B",0,0x0
0x457D,"LD C,(HL)",0,0x0
0x457E,"INC HL",0,0x0
0x457F,"LD B,(HL)",0,0x0
0x4580,"SRA B",0,0x0
0x4582,"RR C",0,0x0
0x4584,"SRA B",0,0x0
0x4586,"RR C",0,0x0
0x4588,"SRA B",0,0x0
0x458A,"RR C",0,0x0
0x458C,"LD HL,(SP+8)",0,0x0
0x458E,"LD A,(HL)",0,0x0
0x458F,"SUB C",0,0x0
0x4590,"JR Z,$45A2  [+16]",1,0x45A2
0x4592,"LD B,$00",0,0x0
0x4594,"DEC BC",0,0x0
0x4595,"LD HL,(SP+8)",0,0x0
0x4597,"LD E,(HL)",0,0x0
0x4598,"LD D,$00",0,0x0
0x459A,"LD A,E",0,0x0
0x459B,"SUB C",0,0x0
0x459C,"JR NZ,$45AF  [+17]",1,0x45AF
0x45AF,"LD HL,(SP+4)",0,0x0
0x45B1,"DEC (HL)",0,0x0
0x45B2,"JP $4508",1,0x4508
0x45A2,"LD HL,(SP+7)",0,0x0
0x45A4,"LD A,(HL)",0,0x0
0x45A5,"LD HL,(SP+3)",0,0x0
0x45A7,"SUB (HL)",0,0x0
0x45A8,"JR NZ,$45AF  [+5]",1,0x45AF
0x45B5,"LD E,$FF",0,0x0
0x45B7,"ADD SP,+5",0,0x0
0x45B9,"RET",0,0x0
0x5E0,"ADD SP,+3",0,0x0
0x5E2,"PUSH DE",0,0x0
0x5E3,"CALL $07AE",1,0x7AE
0x5E6,"POP DE",0,0x0
0x5E7,"RET",0,0x0
0x4293,"ADD SP,+3",0,0x0
0x4295,"LD HL,(SP+7)",0,0x0
0x4297,"LD (HL),E",0,0x0
0x4298,"LD HL,(SP+7)",0,0x0
0x429A,"LD A,(HL)",0,0x0
0x429B,"LD HL,(SP+0)",0,0x0
0x429D,"LD (HL),A",0,0x0
0x429E,"LD HL,(SP+10)",0,0x0
0x42A0,"LD A,(HL)",0,0x0
0x42A1,"LD HL,(SP+0)",0,0x0
0x42A3,"SUB (HL)",0,0x0
0x42A4,"JR NZ,$42AA  [+4]",1,0x42AA
0x42AA,"LD HL,(SP+0)",0,0x0
0x42AC,"LD E,(HL)",0,0x0
0x42AD,"ADD SP,+8",0,0x0
0x42AF,"RET",0,0x0
0x64F,"INC SP",0,0x0
0x650,"PUSH DE",0,0x0
0x651,"CALL $07AE",1,0x7AE
0x654,"POP DE",0,0x0
0x655,"RET",0,0x0
0x1604E,"INC SP",0,0x0
0x1604F,"LD A,E",0,0x0
0x16050,"LD B,A",0,0x0
0x16051,"INC A",0,0x0
0x16052,"JP Z,$60D5",1,0x60D5
0x15E03,"LD HL,(SP+2)",0,0x0
0x15E05,"LD C,(HL)",0,0x0
0x15E06,"LD HL,$C0B1",1,0xC0B1
0x15E09,"LD (HL),$FF",0,0x0
0x15E0B,"LD HL,$C0B2",1,0xC0B2
0x15E0E,"LD (HL),$00",0,0x0
0x15E10,"LD HL,$C0C0",1,0xC0C0
0x15E13,"LD (HL),$01",0,0x0
0x15E15,"LD A,C",0,0x0
0x15E16,"LD B,A",0,0x0
0x15E17,"DEC B",0,0x0
0x15E18,"PUSH BC",0,0x0
0x15E19,"XOR A",0,0x0
0x15E1A,"PUSH AF",0,0x0
0x15E1B,"INC SP",0,0x0
0x15E1C,"LD HL,(SP+4)",0,0x0
0x15E1E,"LD A,(HL)",0,0x0
0x15E1F,"PUSH AF",0,0x0
0x15E20,"INC SP",0,0x0
0x15E21,"PUSH BC",0,0x0
0x15E22,"INC SP",0,0x0
0x15E23,"CALL $05C8",1,0x5C8
0x454C,"LD HL,(SP+1)",0,0x0
0x454E,"LD E,(HL)",0,0x0
0x454F,"INC HL",0,0x0
0x4550,"LD D,(HL)",0,0x0
0x4551,"LD HL,$0017",1,0x17
0x4554,"ADD HL,DE",0,0x0
0x4555,"LD C,L",0,0x0
0x4556,"LD B,H",0,0x0
0x4557,"LD A,(BC)",0,0x0
0x4558,"OR A",0,0x0
0x4559,"JP Z,$45AF",1,0x45AF
0x15E26,"ADD SP,+3",0,0x0
0x15E28,"LD A,E",0,0x0
0x15E29,"POP BC",0,0x0
0x15E2A,"LD B,A",0,0x0
0x15E2B,"LD HL,(SP+0)",0,0x0
0x15E2D,"LD A,(HL)",0,0x0
0x15E2E,"OR A",0,0x0
0x15E2F,"JR Z,$5E4C  [+27]",1,0x5E4C
0x15E31,"PUSH BC",0,0x0
0x15E32,"INC HL",0,0x0
0x15E33,"LD A,(HL)",0,0x0
0x15E34,"PUSH AF",0,0x0
0x15E35,"INC SP",0,0x0
0x15E36,"LD A,C",0,0x0
0x15E37,"PUSH AF",0,0x0
0x15E38,"INC SP",0,0x0
0x15E39,"CALL $0974",1,0x974
0x974,"ADD SP,-2",0,0x0
0x976,"LD HL,(SP+4)",0,0x0
0x978,"LD A,(HL)",0,0x0
0x979,"INC A",0,0x0
0x97A,"JR Z,$0994  [+24]",1,0x994
0x97C,"LD HL,(SP+4)",0,0x0
0x97E,"LD A,(HL)",0,0x0
0x97F,"LD HL,$C6C4",1,0xC6C4
0x982,"SUB (HL)",0,0x0
0x983,"JR Z,$0994  [+15]",1,0x994
0x985,"LD HL,(SP+5)",0,0x0
0x987,"LD A,(HL)",0,0x0
0x988,"LD HL,$C6C5",1,0xC6C5
0x98B,"SUB (HL)",0,0x0
0x98C,"JR Z,$0994  [+6]",1,0x994
0x98E,"LD HL,(SP+5)",0,0x0
0x990,"LD A,(HL)",0,0x0
0x991,"INC A",0,0x0
0x992,"JR NZ,$0999  [+5]",1,0x999
0x999,"LD HL,$C6C4",1,0xC6C4
0x99C,"LD C,(HL)",0,0x0
0x99D,"LD B,$00",0,0x0
0x99F,"LD HL,(SP+5)",0,0x0
0x9A1,"LD E,(HL)",0,0x0
0x9A2,"LD D,$00",0,0x0
0x9A4,"PUSH BC",0,0x0
0x9A5,"PUSH DE",0,0x0
0x9A6,"CALL $308D",1,0x308D
0x9A9,"ADD SP,+4",0,0x0
0x9AB,"LD HL,(SP+0)",0,0x0
0x9AD,"LD (HL),E",0,0x0
0x9AE,"INC HL",0,0x0
0x9AF,"LD (HL),D",0,0x0
0x9B0,"LD HL,(SP+4)",0,0x0
0x9B2,"LD C,(HL)",0,0x0
0x9B3,"LD B,$00",0,0x0
0x9B5,"POP HL",0,0x0
0x9B6,"PUSH HL",0,0x0
0x9B7,"ADD HL,BC",0,0x0
0x9B8,"LD C,L",0,0x0
0x9B9,"LD B,H",0,0x0
0x9BA,"LD A,C",0,0x0
0x9BB,"LD HL,$C6C2",1,0xC6C2
0x9BE,"ADD A,(HL)",0,0x0
0x9BF,"LD C,A",0,0x0
0x9C0,"LD A,B",0,0x0
0x9C1,"INC HL",0,0x0
0x9C2,"ADC A,(HL)",0,0x0
0x9C3,"LD B,A",0,0x0
0x9C4,"PUSH BC",0,0x0
0x9C5,"LD HL,$C6BD",1,0xC6BD
0x9C8,"LD A,(HL)",0,0x0
0x9C9,"PUSH AF",0,0x0
0x9CA,"INC SP",0,0x0
0x9CB,"CALL $078D",1,0x78D
0x9CE,"INC SP",0,0x0
0x9CF,"POP BC",0,0x0
0x9D0,"LD A,(BC)",0,0x0
0x9D1,"INC BC",0,0x0
0x9D2,"PUSH AF",0,0x0
0x9D3,"LD A,(BC)",0,0x0
0x9D4,"LD C,A",0,0x0
0x9D5,"POP AF",0,0x0
0x9D6,"OR C",0,0x0
0x9D7,"LD E,A",0,0x0
0x9D8,"PUSH DE",0,0x0
0x9D9,"CALL $07AE",1,0x7AE
0x9DC,"POP DE",0,0x0
0x9DD,"ADD SP,+2",0,0x0
0x9DF,"RET",0,0x0
0x15E3C,"ADD SP,+2",0,0x0
0x15E3E,"POP BC",0,0x0
0x15E3F,"BIT 3 E",0,0x0
0x15E41,"JR NZ,$5E4C  [+9]",1,0x5E4C
0x15E43,"LD A,B",0,0x0
0x15E44,"INC A",0,0x0
0x15E45,"JR NZ,$5E4C  [+5]",1,0x5E4C
0x15E47,"LD HL,$C0B3",1,0xC0B3
0x15E4A,"LD (HL),$01",0,0x0
0x15E4C,"LD HL,$C0C6",1,0xC0C6
0x15E4F,"LD (HL),B",0,0x0
0x15E50,"JP $5FE6",1,0x5FE6
0x160DC,"LD HL,$C0B0",1,0xC0B0
0x160DF,"LD B,(HL)",0,0x0
0x160E0,"LD A,B",0,0x0
0x160E1,"OR A",0,0x0
0x160E2,"JP NZ,$6128",1,0x6128
0x16128,"LD DE,$C0AC",1,0xC0AC
0x1612B,"LD A,(DE)",0,0x0
0x1612C,"LD HL,(SP+3)",0,0x0
0x1612E,"LD (HL+),A",0,0x0
0x1612F,"INC DE",0,0x0
0x16130,"LD A,(DE)",0,0x0
0x16131,"LD (HL),A",0,0x0
0x16132,"LD A,($C0B1)",1,0xC0B1
0x16135,"PUSH BC",0,0x0
0x16136,"INC SP",0,0x0
0x16137,"PUSH AF",0,0x0
0x16138,"INC SP",0,0x0
0x16139,"CALL $3063",1,0x3063
0x3063,"LD HL,$0002",1,0x2
0x3066,"LD B,H",0,0x0
0x3067,"ADD HL,SP",0,0x0
0x3068,"LD E,(HL)",0,0x0
0x3069,"INC HL",0,0x0
0x306A,"LD C,(HL)",0,0x0
0x306B,"JR $3079  [+12]",1,0x3079
0x3079,"LD A,E",0,0x0
0x307A,"RLA",0,0x0
0x307B,"SBC A,A",0,0x0
0x307C,"LD D,A",0,0x0
0x307D,"JP $309A",1,0x309A
0x1613C,"ADD SP,+2",0,0x0
0x1613E,"LD C,E",0,0x0
0x1613F,"LD B,D",0,0x0
0x16140,"LD HL,(SP+3)",0,0x0
0x16142,"LD A,(HL+)",0,0x0
0x16143,"LD H,(HL)",0,0x0
0x16144,"LD L,A",0,0x0
0x16145,"ADD HL,BC",0,0x0
0x16146,"LD C,L",0,0x0
0x16147,"LD B,H",0,0x0
0x16148,"LD HL,$C0AC",1,0xC0AC
0x1614B,"LD (HL),C",0,0x0
0x1614C,"INC HL",0,0x0
0x1614D,"LD (HL),B",0,0x0
0x1614E,"LD DE,$C0AE",1,0xC0AE
0x16151,"LD A,(DE)",0,0x0
0x16152,"LD HL,(SP+3)",0,0x0
0x16154,"LD (HL+),A",0,0x0
0x16155,"INC DE",0,0x0
0x16156,"LD A,(DE)",0,0x0
0x16157,"LD (HL),A",0,0x0
0x16158,"LD A,($C0B2)",1,0xC0B2
0x1615B,"LD HL,$C0B0",1,0xC0B0
0x1615E,"LD B,(HL)",0,0x0
0x1615F,"PUSH BC",0,0x0
0x16160,"INC SP",0,0x0
0x16161,"PUSH AF",0,0x0
0x16162,"INC SP",0,0x0
0x16163,"CALL $3063",1,0x3063
0x16166,"ADD SP,+2",0,0x0
0x16168,"LD C,E",0,0x0
0x16169,"LD B,D",0,0x0
0x1616A,"LD HL,(SP+3)",0,0x0
0x1616C,"LD A,(HL+)",0,0x0
0x1616D,"LD H,(HL)",0,0x0
0x1616E,"LD L,A",0,0x0
0x1616F,"ADD HL,BC",0,0x0
0x16170,"LD C,L",0,0x0
0x16171,"LD B,H",0,0x0
0x16172,"LD HL,$C0AE",1,0xC0AE
0x16175,"LD (HL),C",0,0x0
0x16176,"INC HL",0,0x0
0x16177,"LD (HL),B",0,0x0
0x369,"SET 5 E",0,0x0
0x395,"INC B",0,0x0
0x396,"INC B",0,0x0
0x397,"PUSH BC",0,0x0
0x398,"CALL $34B5",1,0x34B5
0x39B,"POP BC",0,0x0
0x39C,"PUSH BC",0,0x0
0x39D,"LD B,E",0,0x0
0x39E,"PUSH BC",0,0x0
0x39F,"CALL $3314",1,0x3314
0x3A2,"POP BC",0,0x0
0x3A3,"POP BC",0,0x0
0x3A4,"DEC B",0,0x0
0x3A5,"DEC B",0,0x0
0x3A6,"INC C",0,0x0
0x3A7,"PUSH BC",0,0x0
0x3A8,"CALL $34B5",1,0x34B5
0x3AB,"POP BC",0,0x0
0x3AC,"PUSH BC",0,0x0
0x3AD,"LD B,E",0,0x0
0x3AE,"PUSH BC",0,0x0
0x3AF,"CALL $3314",1,0x3314
0x3B2,"POP BC",0,0x0
0x3B3,"POP BC",0,0x0
0x3DE,"POP HL",0,0x0
0x3DF,"PUSH HL",0,0x0
0x3E0,"LD A,$15",0,0x0
0x3E2,"ADD A,L",0,0x0
0x3E3,"LD L,A",0,0x0
0x3E4,"ADC A,H",0,0x0
0x3E5,"SUB L",0,0x0
0x3E6,"LD H,A",0,0x0
0x3E7,"LD A,(HL)",0,0x0
0x3E8,"CP $03",0,0x0
0x3EA,"JR Z,$03FF  [+19]",1,0x3FF
0x3FF,"LD HL,$C6AB",1,0xC6AB
0x402,"LD A,(HL)",0,0x0
0x403,"AND $0F",0,0x0
0x405,"CP $0F",0,0x0
0x407,"JR Z,$042F  [+38]",1,0x42F
0x42F,"POP HL",0,0x0
0x430,"PUSH HL",0,0x0
0x431,"LD A,$0F",0,0x0
0x433,"ADD A,L",0,0x0
0x434,"LD L,A",0,0x0
0x435,"ADC A,H",0,0x0
0x436,"SUB L",0,0x0
0x437,"LD H,A",0,0x0
0x438,"LD B,(HL)",0,0x0
0x439,"INC HL",0,0x0
0x43A,"LD A,(HL)",0,0x0
0x43B,"DEC A",0,0x0
0x43C,"CP B",0,0x0
0x43D,"JR NZ,$0444  [+5]",1,0x444
0x444,"DEC HL",0,0x0
0x445,"INC (HL)",0,0x0
0x446,"POP HL",0,0x0
0x447,"PUSH HL",0,0x0
0x448,"LD A,$14",0,0x0
0x44A,"ADD A,L",0,0x0
0x44B,"LD L,A",0,0x0
0x44C,"ADC A,H",0,0x0
0x44D,"SUB L",0,0x0
0x44E,"LD H,A",0,0x0
0x44F,"LD (HL),$01",0,0x0
0x451,"JR $0486  [+51]",1,0x486
0x409,"JR $0486  [+123]",1,0x486
0x43F,"DEC HL",0,0x0
0x440,"LD (HL),$00",0,0x0
0x442,"JR $0446  [+2]",1,0x446
0x15EFD,"LD HL,(SP+4)",0,0x0
0x15EFF,"LD B,(HL)",0,0x0
0x15F00,"DEC B",0,0x0
0x15F01,"LD HL,$C0B1",1,0xC0B1
0x15F04,"LD (HL),$00",0,0x0
0x15F06,"LD HL,$C0B2",1,0xC0B2
0x15F09,"LD (HL),$FF",0,0x0
0x15F0B,"LD HL,$C0C0",1,0xC0C0
0x15F0E,"LD (HL),$01",0,0x0
0x15F10,"PUSH BC",0,0x0
0x15F11,"XOR A",0,0x0
0x15F12,"PUSH AF",0,0x0
0x15F13,"INC SP",0,0x0
0x15F14,"PUSH BC",0,0x0
0x15F15,"INC SP",0,0x0
0x15F16,"LD HL,(SP+6)",0,0x0
0x15F18,"LD A,(HL)",0,0x0
0x15F19,"PUSH AF",0,0x0
0x15F1A,"INC SP",0,0x0
0x15F1B,"CALL $0608",1,0x608
0x608,"LD A,$01",0,0x0
0x60A,"PUSH AF",0,0x0
0x60B,"INC SP",0,0x0
0x60C,"CALL $078D",1,0x78D
0x60F,"INC SP",0,0x0
0x610,"LD HL,(SP+4)",0,0x0
0x612,"LD A,(HL)",0,0x0
0x613,"PUSH AF",0,0x0
0x614,"INC SP",0,0x0
0x615,"DEC HL",0,0x0
0x616,"LD A,(HL)",0,0x0
0x617,"PUSH AF",0,0x0
0x618,"INC SP",0,0x0
0x619,"DEC HL",0,0x0
0x61A,"LD A,(HL)",0,0x0
0x61B,"PUSH AF",0,0x0
0x61C,"INC SP",0,0x0
0x61D,"CALL $4699",1,0x4699
0x4699,"ADD SP,-6",0,0x0
0x469B,"LD HL,$C687",1,0xC687
0x469E,"LD A,(HL)",0,0x0
0x469F,"ADD A,$FF",0,0x0
0x46A1,"LD HL,(SP+5)",0,0x0
0x46A3,"LD (HL),A",0,0x0
0x46A4,"LD HL,(SP+5)",0,0x0
0x46A6,"LD A,(HL)",0,0x0
0x46A7,"INC A",0,0x0
0x46A8,"JP Z,$4776",1,0x4776
0x46AB,"LD DE,$C67C",1,0xC67C
0x46AE,"LD HL,(SP+5)",0,0x0
0x46B0,"LD L,(HL)",0,0x0
0x46B1,"LD H,$00",0,0x0
0x46B3,"ADD HL,DE",0,0x0
0x46B4,"LD C,L",0,0x0
0x46B5,"LD B,H",0,0x0
0x46B6,"LD A,(BC)",0,0x0
0x46B7,"LD HL,(SP+0)",0,0x0
0x46B9,"LD (HL),A",0,0x0
0x46BA,"LD C,(HL)",0,0x0
0x46BB,"LD B,$00",0,0x0
0x46BD,"LD L,C",0,0x0
0x46BE,"LD H,B",0,0x0
0x46BF,"ADD HL,HL",0,0x0
0x46C0,"ADD HL,HL",0,0x0
0x46C1,"ADD HL,BC",0,0x0
0x46C2,"ADD HL,HL",0,0x0
0x46C3,"ADD HL,BC",0,0x0
0x46C4,"ADD HL,HL",0,0x0
0x46C5,"ADD HL,BC",0,0x0
0x46C6,"ADD HL,HL",0,0x0
0x46C7,"LD C,L",0,0x0
0x46C8,"LD B,H",0,0x0
0x46C9,"LD HL,$C0AC",1,0xC0AC
0x46CC,"ADD HL,BC",0,0x0
0x46CD,"LD A,L",0,0x0
0x46CE,"LD D,H",0,0x0
0x46CF,"LD HL,(SP+2)",0,0x0
0x46D1,"LD (HL+),A",0,0x0
0x46D2,"LD (HL),D",0,0x0
0x46D3,"DEC HL",0,0x0
0x46D4,"LD E,(HL)",0,0x0
0x46D5,"INC HL",0,0x0
0x46D6,"LD D,(HL)",0,0x0
0x46D7,"LD HL,$0012",1,0x12
0x46DA,"ADD HL,DE",0,0x0
0x46DB,"LD C,L",0,0x0
0x46DC,"LD B,H",0,0x0
0x46DD,"LD A,(BC)",0,0x0
0x46DE,"OR A",0,0x0
0x46DF,"JP Z,$4770",1,0x4770
0x46E2,"LD HL,(SP+10)",0,0x0
0x46E4,"LD A,(HL)",0,0x0
0x46E5,"OR A",0,0x0
0x46E6,"JR NZ,$46F8  [+16]",1,0x46F8
0x46E8,"LD HL,(SP+2)",0,0x0
0x46EA,"LD E,(HL)",0,0x0
0x46EB,"INC HL",0,0x0
0x46EC,"LD D,(HL)",0,0x0
0x46ED,"LD HL,$0017",1,0x17
0x46F0,"ADD HL,DE",0,0x0
0x46F1,"LD C,L",0,0x0
0x46F2,"LD B,H",0,0x0
0x46F3,"LD A,(BC)",0,0x0
0x46F4,"OR A",0,0x0
0x46F5,"JP Z,$4770",1,0x4770
0x46F8,"LD HL,(SP+2)",0,0x0
0x46FA,"LD E,(HL)",0,0x0
0x46FB,"INC HL",0,0x0
0x46FC,"LD D,(HL)",0,0x0
0x46FD,"LD A,(DE)",0,0x0
0x46FE,"LD C,A",0,0x0
0x46FF,"INC DE",0,0x0
0x4700,"LD A,(DE)",0,0x0
0x4701,"LD B,A",0,0x0
0x4702,"SRA B",0,0x0
0x4704,"RR C",0,0x0
0x4706,"SRA B",0,0x0
0x4708,"RR C",0,0x0
0x470A,"SRA B",0,0x0
0x470C,"RR C",0,0x0
0x470E,"INC HL",0,0x0
0x470F,"LD (HL),C",0,0x0
0x4710,"DEC HL",0,0x0
0x4711,"DEC HL",0,0x0
0x4712,"LD C,(HL)",0,0x0
0x4713,"INC HL",0,0x0
0x4714,"LD B,(HL)",0,0x0
0x4715,"INC BC",0,0x0
0x4716,"INC BC",0,0x0
0x4717,"LD L,C",0,0x0
0x4718,"LD H,B",0,0x0
0x4719,"LD C,(HL)",0,0x0
0x471A,"INC HL",0,0x0
0x471B,"LD B,(HL)",0,0x0
0x471C,"SRA B",0,0x0
0x471E,"RR C",0,0x0
0x4720,"SRA B",0,0x0
0x4722,"RR C",0,0x0
0x4724,"SRA B",0,0x0
0x4726,"RR C",0,0x0
0x4728,"LD HL,(SP+9)",0,0x0
0x472A,"LD A,(HL)",0,0x0
0x472B,"SUB C",0,0x0
0x472C,"JP NZ,$4770",1,0x4770
0x4770,"LD HL,(SP+5)",0,0x0
0x4772,"DEC (HL)",0,0x0
0x4773,"JP $46A4",1,0x46A4
0x4776,"LD E,$FF",0,0x0
0x4778,"ADD SP,+6",0,0x0
0x477A,"RET",0,0x0
0x620,"ADD SP,+3",0,0x0
0x622,"PUSH DE",0,0x0
0x623,"CALL $07AE",1,0x7AE
0x626,"POP DE",0,0x0
0x627,"RET",0,0x0
0x15F1E,"ADD SP,+3",0,0x0
0x15F20,"LD A,E",0,0x0
0x15F21,"POP BC",0,0x0
0x15F22,"LD C,A",0,0x0
0x15F23,"LD HL,(SP+1)",0,0x0
0x15F25,"LD A,(HL)",0,0x0
0x15F26,"OR A",0,0x0
0x15F27,"JR Z,$5F43  [+26]",1,0x5F43
0x15F29,"PUSH BC",0,0x0
0x15F2A,"PUSH BC",0,0x0
0x15F2B,"INC SP",0,0x0
0x15F2C,"DEC HL",0,0x0
0x15F2D,"LD A,(HL)",0,0x0
0x15F2E,"PUSH AF",0,0x0
0x15F2F,"INC SP",0,0x0
0x15F30,"CALL $0974",1,0x974
0x15F33,"ADD SP,+2",0,0x0
0x15F35,"POP BC",0,0x0
0x15F36,"BIT 1 E",0,0x0
0x15F38,"JR NZ,$5F43  [+9]",1,0x5F43
0x15F3A,"LD A,C",0,0x0
0x15F3B,"INC A",0,0x0
0x15F3C,"JR NZ,$5F43  [+5]",1,0x5F43
0x15F3E,"LD HL,$C0B3",1,0xC0B3
0x15F41,"LD (HL),$01",0,0x0
0x15F43,"LD HL,$C0C6",1,0xC0C6
0x15F46,"LD (HL),C",0,0x0
0x15F47,"JP $5FE6",1,0x5FE6
0x6528,"INC HL",0,0x0
0x6529,"LD A,(HL)",0,0x0
0x652A,"SUB B",0,0x0
0x652B,"JR NZ,$6540  [+19]",1,0x6540
0x652D,"LD HL,(SP+13)",0,0x0
0x652F,"LD A,(HL+)",0,0x0
0x6530,"LD H,(HL)",0,0x0
0x6531,"LD L,A",0,0x0
0x6532,"PUSH HL",0,0x0
0x6533,"LD HL,(SP+13)",0,0x0
0x6535,"LD A,(HL+)",0,0x0
0x6536,"LD H,(HL)",0,0x0
0x6537,"LD L,A",0,0x0
0x6538,"PUSH HL",0,0x0
0x6539,"CALL $2428",1,0x2428
0x2428,"ADD SP,-5",0,0x0
0x242A,"LD HL,$CA95",1,0xCA95
0x242D,"LD A,(HL)",0,0x0
0x242E,"OR A",0,0x0
0x242F,"JR Z,$2436  [+5]",1,0x2436
0x2436,"LD HL,(SP+7)",0,0x0
0x2438,"LD A,(HL+)",0,0x0
0x2439,"LD E,(HL)",0,0x0
0x243A,"LD HL,$CA91",1,0xCA91
0x243D,"LD (HL+),A",0,0x0
0x243E,"LD (HL),E",0,0x0
0x243F,"LD HL,(SP+9)",0,0x0
0x2441,"LD A,(HL+)",0,0x0
0x2442,"LD E,(HL)",0,0x0
0x2443,"LD HL,$CA93",1,0xCA93
0x2446,"LD (HL+),A",0,0x0
0x2447,"LD (HL),E",0,0x0
0x2448,"LD HL,$CA95",1,0xCA95
0x244B,"LD (HL),$17",0,0x0
0x244D,"LD HL,$C6C4",1,0xC6C4
0x2450,"LD C,(HL)",0,0x0
0x2451,"LD B,$00",0,0x0
0x2453,"LD HL,(SP+9)",0,0x0
0x2455,"LD A,(HL+)",0,0x0
0x2456,"LD H,(HL)",0,0x0
0x2457,"LD L,A",0,0x0
0x2458,"PUSH HL",0,0x0
0x2459,"PUSH BC",0,0x0
0x245A,"CALL $308D",1,0x308D
0x245D,"ADD SP,+4",0,0x0
0x245F,"LD C,E",0,0x0
0x2460,"LD B,D",0,0x0
0x2461,"LD A,C",0,0x0
0x2462,"LD HL,$C6BE",1,0xC6BE
0x2465,"ADD A,(HL)",0,0x0
0x2466,"LD C,A",0,0x0
0x2467,"LD A,B",0,0x0
0x2468,"INC HL",0,0x0
0x2469,"ADC A,(HL)",0,0x0
0x246A,"LD B,A",0,0x0
0x246B,"LD HL,(SP+7)",0,0x0
0x246D,"LD A,(HL+)",0,0x0
0x246E,"LD H,(HL)",0,0x0
0x246F,"LD L,A",0,0x0
0x2470,"ADD HL,BC",0,0x0
0x2471,"LD A,L",0,0x0
0x2472,"LD D,H",0,0x0
0x2473,"LD HL,$CA8B",1,0xCA8B
0x2476,"LD (HL+),A",0,0x0
0x2477,"LD (HL),D",0,0x0
0x2478,"LD HL,(SP+7)",0,0x0
0x247A,"LD E,(HL)",0,0x0
0x247B,"INC HL",0,0x0
0x247C,"LD D,(HL)",0,0x0
0x247D,"LD HL,$0017",1,0x17
0x2480,"ADD HL,DE",0,0x0
0x2481,"INC SP",0,0x0
0x2482,"INC SP",0,0x0
0x2483,"PUSH HL",0,0x0
0x2484,"LD HL,(SP+4)",0,0x0
0x2486,"LD (HL),$01",0,0x0
0x2488,"LD HL,$C6CB",1,0xC6CB
0x248B,"LD A,(HL)",0,0x0
0x248C,"LD HL,(SP+4)",0,0x0
0x248E,"SUB (HL)",0,0x0
0x248F,"JP Z,$2515",1,0x2515
0x2492,"LD HL,(SP+4)",0,0x0
0x2494,"LD C,(HL)",0,0x0
0x2495,"LD B,$00",0,0x0
0x2497,"LD L,C",0,0x0
0x2498,"LD H,B",0,0x0
0x2499,"ADD HL,HL",0,0x0
0x249A,"ADD HL,HL",0,0x0
0x249B,"ADD HL,BC",0,0x0
0x249C,"ADD HL,HL",0,0x0
0x249D,"ADD HL,BC",0,0x0
0x249E,"ADD HL,HL",0,0x0
0x249F,"ADD HL,BC",0,0x0
0x24A0,"ADD HL,HL",0,0x0
0x24A1,"LD C,L",0,0x0
0x24A2,"LD B,H",0,0x0
0x24A3,"LD HL,$C0AC",1,0xC0AC
0x24A6,"ADD HL,BC",0,0x0
0x24A7,"LD A,L",0,0x0
0x24A8,"LD D,H",0,0x0
0x24A9,"LD HL,(SP+2)",0,0x0
0x24AB,"LD (HL+),A",0,0x0
